79.0,-16,-24,50.11467437304058,2
77.0,-16,-45,53.76383438447457,2
76.0,-18,-32,49.73671953628867,2
73.0,-20,-46,51.73826409484616,2
56.0,-26,-29,41.34434822658296,2
55.0,-26,-31,25.703972353684534,2
52.0,-27,-33,26.05236020794789,2
51.0,-28,-29,33.42321515459629,2
50.0,-28,-32,41.647229844371445,2
49.0,-28,-33,38.010341711322894,2
48.0,-29,-31,43.59507662979736,2
41.0,-31,-27,37.24102788919311,2
46.0,-30,-31,31.957585077838893,2
32.0,-34,-33,30.336454001786365,2
37.0,-33,-34,35.549963576136875,2
58.0,-25,-36,38.93213766080514,2
57.0,-25,-39,37.06024575261715,2
53.0,-26,-42,28.302135800537414,1
54.0,-26,-40,48.26194140155461,2
45.0,-30,-36,27.544271462240562,2
40.0,-31,-36,35.53183700935185,2
47.0,-29,-41,40.18394621533237,2
42.0,-30,-44,30.760446118772467,2
44.0,-30,-42,39.870874142932614,2
39.0,-31,-40,38.896732709678,2
38.0,-32,-39,28.7829521689821,2
36.0,-33,-38,36.3951706928841,2
31.0,-34,-38,25.84053081021226,2
26.0,-36,-37,20.07915764045511,1
27.0,-36,-36,9.285026900217407,1
28.0,-36,-34,31.983543179981652,2
25.0,-38,-37,10.867196364800776,1
22.0,-39,-35,11.169456422050017,1
17.0,-41,-37,13.418675002045456,1
16.0,-41,-40,22.23092262795473,1
35.0,-33,-42,37.120287195882106,2
24.0,-38,-45,12.079549254038222,1
21.0,-39,-43,16.07386033326642,1
20.0,-39,-44,23.26128563477151,1
12.0,-42,-46,21.1410119298961,1
13.0,-42,-38,21.693331478218035,1
9.0,-43,-37,9.137933014805295,1
8.0,-43,-43,9.705730174538827,1
6.0,-44,-45,24.790866573117963,1
7.0,-44,-37,17.92438115063951,1
4.0,-45,-43,27.7986361086115,1
3.0,-45,-44,11.674250413368052,1
2.0,-45,-45,23.323066938865335,2
0.0,-46,-43,14.580606347571047,1
1.0,-46,-39,9.788087871038853,1
33.0,-34,-29,33.635653628318366,2
34.0,-34,-27,36.85377210756366,2
30.0,-35,-30,39.00936703820964,2
29.0,-36,-30,36.79139151377291,2
23.0,-39,-26,21.634796036016283,1
19.0,-40,-25,23.523109937163234,2
18.0,-41,-30,9.432000776431101,1
14.0,-42,-30,24.264941359417524,1
15.0,-42,-28,25.17792371791977,1
11.0,-43,-27,14.348754070902409,1
10.0,-43,-29,9.189320910723145,1
5.0,-45,-27,22.076813043886485,1
66.0,-35,-17,58.60657009067879,2
60.0,-44,-18,49.463640284809735,2
