2,10,-8,85.80374097301886,4
3,19,-10,77.63633251088228,4
9,27,-16,82.59390302729922,4
18,35,-13,52.721670649682665,3
38,33,0,67.16337521051824,3
13,41,-3,61.71761617621905,3
16,42,-9,85.3761247598384,4
15,42,-12,64.2519128926518,3
14,42,-13,66.66994978981208,3
37,46,-18,86.60586133984461,4
36,44,-26,75.27489743076235,3
12,40,-32,63.296650857626396,3
26,35,-27,67.92214574122936,3
19,36,-20,87.94733403132696,4
17,32,-19,80.87250041402815,4
10,28,-22,88.233204731358,4
23,27,-31,84.87232322921311,4
33,23,-38,63.48843738895589,3
30,17,-42,46.81964960925701,3
31,17,-44,86.51084429491368,4
32,18,-41,64.64882764066647,3
34,24,-37,84.34097339958585,4
35,38,-38,48.016900627053346,3
11,40,-33,86.32576801021992,4
25,32,-28,86.28021433128094,4
24,27,-28,68.23352030353945,3
8,27,-22,45.26592339930205,3
4,23,-18,74.47704525540254,3
27,9,-25,57.653158414557694,3
21,7,-31,85.45393020176621,4
28,5,-42,79.83130799386927,4
29,15,-43,85.97931426343551,4
22,23,-30,56.930105019531894,3
7,27,-23,74.26305985944431,3
6,26,-17,50.57798449215225,3
5,23,-16,75.27489743076235,3
1,5,-19,68.65934920800059,3
20,5,-29,50.017695528665925,3
0,1,-43,86.32576801021992,4
