26,-40,9,79.76890904047502,4
30,-44,16,78.45840528508695,4
33,-46,16,87.35133829166965,4
29,-44,21,65.0124913592897,3
24,-37,24,81.57073882898028,4
21,-29,30,68.11499040097392,3
13,-21,37,77.56883316315401,4
15,-22,38,86.1642472933516,4
19,-28,41,66.84786455625209,3
23,-34,34,75.54724494777436,4
28,-43,33,76.71207848359232,4
32,-46,38,64.67096022990229,3
27,-41,45,76.99533271858124,3
25,-37,37,86.8357624809915,4
22,-31,34,74.91064449138764,3
20,-28,32,54.211121267172075,3
16,-22,29,87.5371339344814,4
12,-27,17,84.34097339958585,4
11,-28,9,73.97795094689322,4
7,-12,13,64.92748394496074,3
3,-10,10,79.27090974103324,4
6,-11,13,82.04415207696701,4
1,-7,16,61.91101593026776,3
5,-10,29,60.37265158089295,3
0,-2,30,58.15522669874349,3
2,-7,30,74.47704525540254,3
8,-11,31,72.70773027640038,4
10,-15,40,79.26080242498065,4
17,-27,45,69.58354952780849,3
18,-28,46,78.33356693311183,4
14,-21,43,58.185722276172406,3
9,-14,42,78.06568688356693,4
4,-9,47,56.44812930189166,3
31,0,43,71.3279072613315,3
