0,-26,-14,56.283724827490815,2
8,-31,-27,40.687914254941596,2
50,-39,-26,21.1861842806428,1
55,-43,-29,12.681702504358823,1
56,-45,-27,21.960686509647086,1
54,-43,-27,15.315102878993061,1
57,-44,-18,51.58716426140748,2
51,-40,-25,24.437889624619068,1
53,-42,-30,67.8669223839465,2
52,-41,-30,12.549373119628813,1
9,-30,-31,30.526119556673216,2
5,-28,-32,42.91187545168733,2
17,-31,-36,36.3193925883022,2
11,-33,-34,34.88190544431054,2
28,-36,-34,31.2707187283507,2
49,-36,-30,37.88837408866729,2
4,-28,-29,32.556663816967266,2
1,-26,-29,44.22201043934978,2
48,-34,-29,37.79063493726212,2
10,-34,-33,29.244992270719095,2
24,-33,-38,39.049392546148226,2
26,-36,-37,20.07928302452563,1
38,-42,-38,67.29223471922049,2
47,-46,-39,13.046406761717108,1
46,-46,-43,15.520586211201874,1
45,-45,-45,24.425473560019224,1
44,-45,-44,13.73186761717811,1
37,-42,-46,20.72352969864756,1
40,-43,-43,12.931177430886887,1
27,-36,-36,12.510782574101302,1
16,-30,-36,27.305865328122845,2
6,-28,-33,44.505836304121125,2
2,-26,-31,28.462360067215418,2
7,-29,-31,43.5555424887864,2
3,-27,-33,27.549672687594096,2
12,-25,-36,37.399716077780226,2
15,-26,-40,49.26372829780687,2
20,-30,-43,45.95338809147838,2
19,-30,-44,29.695296479512802,2
34,-38,-45,14.616688272927233,1
35,-39,-43,17.340564425131085,1
32,-41,-40,22.739307121932114,1
42,-44,-37,18.554376333912444,1
43,-45,-43,26.6372264976005,1
41,-44,-45,23.802241073205586,1
36,-39,-44,22.613200697555275,1
22,-31,-40,38.1185332963479,2
18,-29,-41,40.38789035711123,2
21,-30,-42,38.51188505547421,2
33,-33,-42,39.77376060672623,2
25,-34,-38,23.27211328076836,1
29,-38,-37,14.221713525312586,1
31,-41,-37,14.786162277003958,1
39,-43,-37,12.684284139810327,1
30,-39,-35,13.030465384040978,1
23,-32,-39,38.479539164051474,2
13,-25,-39,34.02481111217181,2
14,-26,-42,26.996020271037768,1
