10,-9,44,20.113237532732505,1
7,-7,38,27.705378152870235,1
8,-8,44,21.74350602227515,1
21,-17,39,40.813500786985884,2
13,-13,35,19.17044821547677,1
23,-18,37,40.698921535712884,2
22,-18,38,16.092849227813208,1
25,-24,47,16.759684710356414,1
24,-23,40,33.44073952899881,2
28,-29,42,47.29255646529602,2
35,-35,47,40.94504217363386,2
38,-38,42,16.164385482198252,1
43,-41,37,50.69824984294876,2
51,-45,33,20.228153525241712,1
55,-46,27,27.83961389724629,2
45,-42,20,40.08985537025343,2
20,-28,13,31.27804579094527,2
19,-26,5,41.860319035952756,2
57,-36,1,38.23834473919732,2
42,-41,4,40.00141029947061,2
56,-44,1,12.51814396838134,1
47,-42,7,11.164019850662262,1
41,-40,10,22.73579913103642,1
46,-42,12,18.380587467624085,1
31,-31,24,24.109579124620467,2
17,-23,8,13.105366263774156,1
6,-8,3,33.85779862701962,2
3,-7,5,18.561448704673122,1
0,-4,14,11.07048695284609,1
1,-3,26,16.671257851514014,1
2,-4,30,28.860188879488785,2
4,-6,28,33.258773136653176,2
12,-11,26,52.253813410630485,2
9,-9,34,11.549526639595303,1
26,-25,31,53.6711773896526,2
36,-36,23,26.10029041847997,2
49,-43,37,29.88694727368487,2
52,-46,41,15.764651572894609,1
53,-46,39,9.186649756352802,1
39,-40,42,39.34392582316374,2
37,-37,42,38.57999220220831,2
29,-30,41,10.834826123357884,1
33,-32,36,51.24828892326763,2
30,-30,33,35.79346246926615,2
40,-40,12,44.05324269705338,2
48,-42,5,33.90823798490205,2
18,-26,11,50.716493187526005,2
15,-16,3,39.89098885620804,2
58,-10,1,34.77365462487099,2
16,-19,11,11.151692028888668,1
32,-31,25,29.86242666693734,2
34,-34,30,12.993840753161143,1
54,-46,28,44.96919262197694,2
50,-44,20,31.84055412993466,2
44,-42,30,11.115241865027421,1
27,-29,38,9.302865257843353,1
14,-15,22,38.84073660653151,2
11,-10,22,44.08469178731298,2
5,-8,5,16.344730722348768,1
59,-6,1,18.80729798340916,1
