44,-30,-42,38.51188505547421,2
52,-27,-33,27.549672687594096,2
42,-30,-44,29.695296479512802,2
21,-39,-43,17.340564425131085,1
28,-36,-34,31.2707187283507,2
36,-33,-38,39.049392546148226,2
25,-38,-37,14.221713525312586,1
3,-45,-44,13.73186761717811,1
6,-44,-45,23.802241073205586,1
11,-43,-27,15.315102878993061,1
10,-43,-29,12.681702504358823,1
17,-41,-37,14.786162277003958,1
27,-36,-36,12.510782574101302,1
20,-39,-44,22.613200697555275,1
9,-43,-37,12.684284139810327,1
65,-37,-21,76.50656035025192,4
81,-30,-6,86.93598388163574,4
89,-12,-8,68.89458001228549,4
96,-8,-23,78.92014907224686,4
90,-10,-7,85.18198912274222,4
85,-22,-2,78.9970964499225,4
80,-38,-3,85.09993899003692,4
91,-7,-8,80.6832647290381,4
98,-6,-22,81.07748932696443,4
79,-16,-24,53.22959724709938,3
62,-41,-16,63.93542456303351,3
18,-41,-30,12.549373119628813,1
30,-35,-30,66.78492057436517,3
7,-44,-37,18.554376333912444,1
24,-38,-45,14.616688272927233,1
40,-31,-36,36.3193925883022,2
72,-19,-22,69.87262601058154,3
99,-5,-29,83.17863444409771,4
95,-10,-17,84.14201785291978,4
46,-30,-31,30.526119556673216,2
51,-28,-29,32.556663816967266,2
56,-26,-29,44.22201043934978,2
55,-26,-31,28.462360067215418,2
58,-25,-36,37.399716077780226,2
49,-28,-33,44.505836304121125,2
29,-36,-30,37.88837408866729,2
83,-24,-12,76.50938889588735,4
61,-41,-23,58.74075951392041,3
63,-40,-18,54.06585452114336,3
94,-10,-39,73.9623023929732,4
100,-2,-44,81.2197031281882,4
97,-6,-44,81.65242081057633,4
78,-16,-25,53.19384330712371,3
39,-31,-40,38.1185332963479,2
26,-36,-37,20.07928302452563,1
15,-42,-28,53.63548717201603,3
31,-34,-38,23.27211328076836,1
16,-41,-40,22.739307121932114,1
38,-32,-39,38.479539164051474,2
13,-42,-38,67.29223471922049,2
59,-45,-18,65.64890294519004,3
66,-35,-17,55.06385545290047,3
34,-34,-27,62.634595559907645,3
60,-44,-18,51.58716426140748,2
5,-45,-27,21.960686509647086,1
14,-42,-30,67.8669223839465,2
48,-29,-31,43.5555424887864,2
70,-26,-14,56.283724827490815,2
84,-23,-5,83.77910929290057,4
88,-12,-9,81.07748932696443,4
75,-19,-25,66.54520253805326,3
32,-34,-33,29.244992270719095,2
37,-33,-34,34.88190544431054,2
1,-46,-39,13.046406761717108,1
2,-45,-45,24.425473560019224,1
12,-42,-46,20.72352969864756,1
0,-46,-43,15.520586211201874,1
57,-25,-39,34.02481111217181,2
82,-29,-2,78.10214979072404,4
23,-39,-26,21.1861842806428,1
53,-26,-42,26.996020271037768,1
4,-45,-43,26.6372264976005,1
8,-43,-43,12.931177430886887,1
67,-33,-19,59.280366540542936,3
69,-30,-22,65.60905886993955,3
71,-23,-15,61.3345443564517,3
50,-28,-32,42.91187545168733,2
41,-31,-27,40.687914254941596,2
19,-40,-25,24.437889624619068,1
86,-20,-12,87.30750970925746,4
92,-7,-1,87.94418059241069,4
87,-13,-12,81.21710255995673,4
73,-20,-46,53.49246404401096,3
77,-16,-45,55.84178379621272,3
74,-20,-43,57.06289282437939,3
43,-30,-43,45.95338809147838,2
22,-39,-35,13.030465384040978,1
64,-39,-18,66.3482244947616,3
68,-33,-17,59.87983463950329,3
33,-34,-29,37.79063493726212,2
76,-18,-32,51.41236874753164,3
47,-29,-41,40.38789035711123,2
35,-33,-42,39.77376060672623,2
54,-26,-40,49.26372829780687,2
45,-30,-36,27.305865328122845,2
