188.0,-7,6,67.61920149508025,3
177.0,-10,5,84.12048590702149,4
155.0,-24,5,78.03267420202872,4
93.0,-1,-5,80.70753132910887,4
92.0,-7,-1,88.18766910844168,4
98.0,-6,-22,73.6060573552695,4
91.0,-7,-8,83.01102731250221,4
99.0,-5,-29,84.92907262946488,4
96.0,-8,-23,77.67275746014333,4
95.0,-10,-17,84.88126384614381,4
90.0,-10,-7,84.80966276752002,4
85.0,-22,-2,80.70753132910887,4
84.0,-23,-5,81.758325977975,4
82.0,-29,-2,74.55533426074142,3
81.0,-30,-6,85.09289872818235,4
94.0,-10,-39,76.05435675219775,4
88.0,-12,-9,73.6060573552695,4
89.0,-12,-8,73.3547105025604,3
87.0,-13,-12,82.49376344163248,4
100.0,-2,-44,82.71546508343089,4
97.0,-6,-44,80.4166226053358,4
78.0,-16,-25,50.5371890484629,3
72.0,-19,-22,68.06822712331811,3
75.0,-19,-25,60.26190585272329,3
86.0,-20,-12,88.62591913710878,4
71.0,-23,-15,61.526325098699374,3
74.0,-20,-43,55.126794284556105,3
83.0,-24,-12,75.4802047774487,4
70.0,-26,-14,60.38601624624834,3
69.0,-30,-22,64.14767524109868,3
68.0,-33,-17,59.80903502827113,3
67.0,-33,-19,56.894359808121216,3
43.0,-30,-43,43.159644545386726,3
65.0,-37,-21,76.04491542777896,4
61.0,-41,-23,58.788160462323184,3
80.0,-38,-3,82.03073903079034,4
64.0,-39,-18,62.65674325777319,3
63.0,-40,-18,63.91246978035221,3
62.0,-41,-16,59.89645490769046,3
59.0,-45,-18,63.01447288683207,3
101.0,0,-29,88.57576881072573,4
