380.0,1,20,25.459468738344817,1
382.0,6,12,12.74336281525169,1
383.0,6,44,12.877952483568002,1
387.0,9,17,14.74557022774742,1
384.0,7,38,12.600319292763892,1
385.0,7,42,14.642535328725058,1
389.0,10,24,14.106428544830035,1
349.0,13,22,30.52528896711821,2
350.0,14,15,38.6310223160342,2
390.0,16,3,17.62726158862162,1
353.0,15,13,45.25925463544217,2
351.0,14,28,35.868863664309416,2
352.0,14,40,30.507450790862144,2
356.0,16,20,37.499642074057334,2
391.0,16,19,12.50093689550917,1
355.0,16,16,29.21158746281693,2
354.0,16,15,39.458220059566386,2
392.0,17,10,19.79716942005392,1
359.0,17,17,37.63213763492832,2
393.0,17,22,13.34197720949323,1
357.0,16,30,50.44307608066477,2
358.0,16,43,35.59903294441182,2
362.0,18,34,46.75000369028143,2
361.0,18,32,31.55020660629371,2
360.0,18,24,41.50367156784154,2
363.0,19,37,28.17130895580391,2
365.0,20,45,38.6503331703823,2
364.0,20,20,35.496116179093406,2
395.0,21,6,16.807334182855428,1
397.0,22,2,12.786165379552662,1
368.0,22,14,40.43968313725232,2
366.0,21,14,29.010427568241962,2
396.0,21,20,18.35461955972847,1
367.0,21,36,24.461359710151257,2
369.0,23,14,32.258789931578214,2
372.0,24,15,40.12353749282742,2
370.0,23,17,41.07642446162678,2
371.0,23,18,29.33144964666974,2
398.0,26,20,20.619298390832313,1
399.0,27,17,20.913644002777865,1
373.0,28,18,23.907559900118503,2
400.0,29,7,17.42952703041188,1
401.0,32,20,6.869595656759818,1
374.0,34,22,30.187819674835378,2
329.0,34,43,52.07001441110893,2
331.0,37,25,43.26393069361587,2
375.0,37,22,38.206391641394106,2
376.0,38,14,25.00940574224973,2
377.0,38,22,35.40137478976366,2
333.0,38,45,51.47718413643153,2
339.0,41,35,51.73102556265037,2
405.0,45,10,13.815553794264678,1
404.0,45,7,12.830845020256298,1
403.0,45,5,48.46727599928151,2
346.0,46,31,36.70494769550028,2
379.0,47,19,41.65392227486484,2
378.0,47,13,39.31427706575081,2
407.0,47,11,25.897384490009117,2
406.0,47,9,41.46586081045326,2
302.0,44,-4,34.00273666019445,2
