42,46,-18,84.54561149323693,4
23,36,-20,86.49451512619297,4
31,35,-27,93.63457482962616,4
40,44,-26,78.26059572407759,4
17,40,-32,64.42535910208245,3
41,46,-35,46.84496885857611,3
16,40,-33,83.99367952469281,4
39,24,-37,85.9508452644687,4
37,18,-41,64.89819998093607,3
35,15,-43,87.43271521552137,4
36,17,-44,87.45678772669315,4
38,23,-38,89.53643326224444,4
27,23,-30,64.22899638876886,3
28,27,-31,85.60343379914285,4
29,27,-28,74.11772785377977,3
30,32,-28,85.42704534423164,4
32,31,-25,52.99759981665456,3
15,28,-22,86.95386131568463,4
21,32,-19,84.95781128715501,4
19,42,-12,74.3396540720763,3
20,42,-9,86.59825531976395,4
18,41,-3,79.30465031752017,3
22,35,-13,68.56541358745166,3
14,27,-16,85.82904362233427,4
9,23,-18,77.5133923538086,4
11,26,-17,68.18282386179564,4
13,27,-22,55.72788517404581,3
12,27,-23,89.43757822331976,4
8,22,-22,105.78010365163001,3
26,19,-27,74.89624830196463,3
24,7,-34,54.278378716108996,3
25,7,-31,85.42749436310486,4
6,13,-23,53.97787904038078,3
10,23,-16,78.26059572407759,4
43,33,0,94.2278058271087,4
0,20,4,57.784239604008306,3
7,19,-10,84.10429112788775,4
5,10,-8,86.15128752845388,4
4,5,-19,71.61716553913601,3
33,9,-25,92.74838100821421,4
2,0,-29,87.10824128020938,4
34,5,-42,81.47655638693853,4
3,1,-43,83.99367952469281,4
1,-2,-44,81.2197031281882,4
